0.21313,0.190639,0.243562,0.224953,0.257565,0.197674,0.234582,0.222388,0.24935,0.205815,0.23883,0.232043,0.214076,0.187022,0.233731,0.218587,0.220053,0.202034,0.232593,0.254116,0.225606,0.256906,0.202228,0.198107,0.232456,0.232936,0.225213,0.225359,0.197136,0.194779,0.308047,0.310198,0.227067,0.322035,0.290857
0.214485,0.191089,0.245308,0.226166,0.25826,0.198175,0.234934,0.222927,0.249496,0.206367,0.23999,0.232995,0.214807,0.187465,0.234794,0.219386,0.220519,0.202559,0.23368,0.255283,0.226553,0.257889,0.202861,0.198607,0.23354,0.233831,0.226153,0.226178,0.197723,0.19526,0.308508,0.31059,0.227862,0.322458,0.29096
0.185931,0.16508,0.213464,0.195647,0.226073,0.171254,0.203956,0.193099,0.222352,0.178362,0.207566,0.201844,0.186081,0.161972,0.20319,0.189743,0.166594,0.175058,0.202251,0.204431,0.196013,0.207183,0.175984,0.171631,0.202128,0.199715,0.195664,0.19626,0.170935,0.16873,0.277612,0.280155,0.194401,0.272351,0.265227
0.214242,0.191321,0.244958,0.226071,0.258462,0.198377,0.235478,0.223175,0.24969,0.206525,0.239774,0.232855,0.214832,0.187721,0.233873,0.219031,0.220612,0.20274,0.233497,0.255082,0.226436,0.257612,0.202954,0.198809,0.233359,0.233832,0.22604,0.226007,0.197853,0.195479,0.308587,0.31059,0.227917,0.322645,0.291293
0.209415,0.187034,0.239763,0.22108,0.253708,0.193922,0.2303,0.218236,0.245248,0.20195,0.231306,0.227785,0.206328,0.183429,0.229456,0.214485,0.21645,0.198223,0.226063,0.248842,0.22048,0.25223,0.193749,0.194348,0.228194,0.228694,0.221021,0.221176,0.193336,0.191069,0.303908,0.306045,0.222895,0.318262,0.287263
0.209317,0.187675,0.2401,0.221495,0.250651,0.194546,0.230573,0.218678,0.24568,0.202518,0.234844,0.22816,0.210698,0.184107,0.229747,0.21496,0.213244,0.198816,0.22861,0.250321,0.221801,0.253424,0.199095,0.194973,0.226248,0.224465,0.220527,0.220973,0.193297,0.19171,0.304166,0.306418,0.220026,0.31853,0.287586
0.214614,0.191452,0.245356,0.226305,0.25825,0.198518,0.235762,0.223399,0.249661,0.206669,0.240084,0.233035,0.215025,0.187859,0.234891,0.21957,0.220842,0.202883,0.233786,0.255181,0.226686,0.257786,0.203145,0.198951,0.233647,0.234027,0.226289,0.226308,0.198036,0.195624,0.307883,0.310407,0.227157,0.322687,0.291318
